date,network_id,network_type,window_size,window_start,window_end,target,source,r2g,r2g_percent
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,palladium_futures_MTC,0.10919490426104556,10.919490426104556
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,gold_spot_MTC,0.09789622773350982,9.789622773350983
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,silver_spot_MTC,0.0,0.0
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,platinum_spot_MTC,0.1258136357832117,12.58136357832117
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,palladium_spot_MTC,0.10760784793371522,10.760784793371522
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,gold_futures_MTC,0.1315837719618564,13.158377196185638
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,silver_futures_MTC,0.03176950284969613,3.176950284969613
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,platinum_futures_MTC,0.1927621406416149,19.27621406416149
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,palladium_futures_MTC,0.1071916583507392,10.71916583507392
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,gold_spot_MTC,0.13346950388709689,13.346950388709688
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,silver_spot_MTC,0.17343054219242343,17.343054219242344
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,platinum_spot_MTC,0.0,0.0
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,palladium_spot_MTC,0.10727852817222791,10.727852817222791
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,gold_futures_MTC,0.09602122864590078,9.602122864590077
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,silver_futures_MTC,0.029625502926885844,2.9625502926885843
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,platinum_futures_MTC,0.1125925729324048,11.259257293240479
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,palladium_futures_MTC,0.2816390183184171,28.16390183184171
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,gold_spot_MTC,0.08418622371241176,8.418622371241176
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,silver_spot_MTC,0.10209508495603342,10.209508495603343
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,platinum_spot_MTC,0.10607570857313385,10.607570857313386
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,palladium_spot_MTC,0.0,0.0
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,gold_futures_LTC,0.0,0.0
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,silver_futures_LTC,0.06344046582504087,6.344046582504087
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,platinum_futures_LTC,0.09374134624597324,9.374134624597325
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,palladium_futures_LTC,0.07966897552601251,7.966897552601251
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,gold_spot_LTC,0.07837928746151636,7.837928746151636
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,silver_spot_LTC,0.10253442884856583,10.253442884856582
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,platinum_spot_LTC,0.09055739977550875,9.055739977550875
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,palladium_spot_LTC,0.08328117472589505,8.328117472589506
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,gold_futures_LTC,0.12229023632339936,12.229023632339937
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,silver_futures_LTC,0.0,0.0
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,platinum_futures_LTC,0.06907061762641195,6.907061762641195
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,palladium_futures_LTC,0.10432303151318116,10.432303151318116
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,gold_spot_LTC,0.11737265827262305,11.737265827262306
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,silver_spot_LTC,0.06864767045712657,6.864767045712656
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,platinum_spot_LTC,0.08027417522397845,8.027417522397846
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,palladium_spot_LTC,0.12013661934660717,12.013661934660718
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,gold_futures_LTC,0.12069837895931211,12.069837895931212
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,silver_futures_LTC,0.08834959339839873,8.834959339839873
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,platinum_futures_LTC,0.0,0.0
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,palladium_futures_LTC,0.11979035260099585,11.979035260099586
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,gold_spot_LTC,0.10018994360511203,10.018994360511204
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,silver_spot_LTC,0.13788830708036678,13.788830708036679
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,platinum_spot_LTC,0.13419333808020684,13.419333808020683
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,palladium_spot_LTC,0.10092537065030754,10.092537065030754
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,gold_futures_LTC,0.060255274194944725,6.025527419494472
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,silver_futures_LTC,0.06689325642312086,6.6893256423120855
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,platinum_futures_LTC,0.06650246790503817,6.650246790503816
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,palladium_futures_LTC,0.0,0.0
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,gold_spot_LTC,0.0809738413393578,8.09738413393578
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,silver_spot_LTC,0.07536227652747314,7.536227652747314
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,platinum_spot_LTC,0.05096565372360446,5.0965653723604465
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,palladium_spot_LTC,0.3020606836517564,30.206068365175643
