date,series,scale,value
2013-09-25,gold_futures,STC,2.2501354469196735
2013-09-26,gold_futures,STC,-0.22081315342065355
2013-09-27,gold_futures,STC,1.5745925052543257
2013-09-30,gold_futures,STC,-0.7758795445291808
2013-10-01,gold_futures,STC,-3.2259605390172164
2013-10-02,gold_futures,STC,2.441347665754511
2013-10-03,gold_futures,STC,-0.4410361174559827
2013-10-04,gold_futures,STC,-0.6657557935766691
2013-10-07,gold_futures,STC,1.2766669540017423
2013-10-08,gold_futures,STC,0.30772652893350183
2013-10-09,gold_futures,STC,-0.8090512335276862
2013-10-10,gold_futures,STC,-0.23767203726331387
2013-10-11,gold_futures,STC,-1.8246076448299335
2013-10-14,gold_futures,STC,0.7449441168594046
2013-10-15,gold_futures,STC,-0.6016742496568548
2013-10-16,gold_futures,STC,-0.01277072177601668
2013-10-17,gold_futures,STC,2.136166316349917
2013-10-18,gold_futures,STC,-1.7473661070970299
2013-10-21,gold_futures,STC,-1.0084379980986773
2013-10-22,gold_futures,STC,1.0366539716617027
2013-10-23,gold_futures,STC,-1.4345617137348041
2013-10-24,gold_futures,STC,0.6569529822662465
2013-10-25,gold_futures,STC,-0.12343857896138491
2013-10-28,gold_futures,STC,-0.018625721846174698
2013-10-29,gold_futures,STC,-0.20710103181000344
2013-10-30,gold_futures,STC,0.8011930783106131
2013-10-31,gold_futures,STC,-1.2589056626201751
2013-11-01,gold_futures,STC,-0.11082702252612808
2013-11-04,gold_futures,STC,0.7451664932953717
2013-11-05,gold_futures,STC,0.04433048427936492
2013-11-06,gold_futures,STC,1.2223249085120882
2013-11-07,gold_futures,STC,-0.2691612714956211
2013-11-08,gold_futures,STC,-1.443569577729436
2013-11-11,gold_futures,STC,0.08147499865368701
2013-11-12,gold_futures,STC,-0.47012877849163615
2013-11-13,gold_futures,STC,0.041963371703678365
2013-11-14,gold_futures,STC,1.6340421714028173
2013-11-15,gold_futures,STC,0.3039223901842114
2013-11-18,gold_futures,STC,-0.9631551682407873
2013-11-19,gold_futures,STC,0.3170966370782978
2013-11-20,gold_futures,STC,-0.9942968595201699
2013-11-21,gold_futures,STC,-0.9168240300796819
2013-11-22,gold_futures,STC,0.2767092327797517
2013-11-25,gold_futures,STC,0.0038754526555034585
2013-11-26,gold_futures,STC,0.2573287126912699
2013-11-27,gold_futures,STC,-0.03161386517001885
2013-11-28,gold_futures,STC,1.245198370185548
2013-12-02,gold_futures,STC,-2.114746377468181
2013-12-03,gold_futures,STC,0.002868590303655938
2013-12-04,gold_futures,STC,2.10571923670472
2013-12-05,gold_futures,STC,-1.3923540445871414
2013-12-06,gold_futures,STC,-0.4839757597599237
2013-12-09,gold_futures,STC,0.143317962162766
2013-12-10,gold_futures,STC,1.9169594911146872
2013-12-11,gold_futures,STC,-0.4361708709611689
2013-12-12,gold_futures,STC,-2.541474333528961
2013-12-13,gold_futures,STC,1.1031959737187056
2013-12-16,gold_futures,STC,1.3682180977472054
2013-12-17,gold_futures,STC,-0.3707543618419953
2013-12-18,gold_futures,STC,1.2777050644651022
2013-12-19,gold_futures,STC,-2.581723961519663
2013-12-20,gold_futures,STC,1.4621693083328595
2013-12-23,gold_futures,STC,-0.22928014913146666
2013-12-24,gold_futures,STC,0.5640763325314407
2013-12-26,gold_futures,STC,0.5320810495337873
2013-12-27,gold_futures,STC,-0.26313898123915624
2013-12-30,gold_futures,STC,-1.3598880640343476
2013-12-31,gold_futures,STC,-0.6899822594646763
2014-01-02,gold_futures,STC,1.312994882515026
2014-01-03,gold_futures,STC,0.5256844086491469
2014-01-06,gold_futures,STC,-0.5844998675501576
2014-01-07,gold_futures,STC,-1.1710919308465648
2014-01-08,gold_futures,STC,-0.7538685067223556
2014-01-09,gold_futures,STC,-0.013676508131838572
2014-01-10,gold_futures,STC,1.1694054920949666
2014-01-13,gold_futures,STC,0.1650636264147078
2014-01-14,gold_futures,STC,-0.5831806713120884
2014-01-15,gold_futures,STC,-0.696254720482054
2014-01-16,gold_futures,STC,-0.019572388883746128
2014-01-17,gold_futures,STC,0.662978962851904
2014-01-20,gold_futures,STC,-1.2352182468163586
2014-01-22,gold_futures,STC,-0.8267559751024897
2014-01-23,gold_futures,STC,1.2796666765710498
2014-01-24,gold_futures,STC,-0.3399146137134798
2014-01-27,gold_futures,STC,-0.343930261261868
2014-01-28,gold_futures,STC,-1.0397010895562155
2014-01-29,gold_futures,STC,0.9952986799933399
2014-01-30,gold_futures,STC,-1.5071902847832868
2014-01-31,gold_futures,STC,-0.24799374196493612
2014-02-03,gold_futures,STC,1.4807166826134555
2014-02-04,gold_futures,STC,-0.8735646786683804
2014-02-05,gold_futures,STC,0.2200605210172094
2014-02-06,gold_futures,STC,-0.3155247521529699
2014-02-07,gold_futures,STC,-0.02918152512557326
2014-02-10,gold_futures,STC,0.3026333507521881
2014-02-11,gold_futures,STC,0.43829222141416846
2014-02-12,gold_futures,STC,-0.3860378098309151
2014-02-13,gold_futures,STC,-0.37064945067299565
2014-02-14,gold_futures,STC,0.7258578014084611
2014-02-17,gold_futures,STC,-0.15100621323913116
2014-02-19,gold_futures,STC,-0.7831362603882128
2014-02-20,gold_futures,STC,-0.625397059739624
2014-02-21,gold_futures,STC,0.26935807137728573
2014-02-24,gold_futures,STC,0.9488773751127421
2014-02-25,gold_futures,STC,0.28933999236523833
2014-02-26,gold_futures,STC,-1.1322563636952183
2014-02-27,gold_futures,STC,0.23608870803246407
2014-02-28,gold_futures,STC,-0.8817208130670308
2014-03-03,gold_futures,STC,1.9520168399929094
2014-03-04,gold_futures,STC,-1.1982880469623618
2014-03-05,gold_futures,STC,-0.17031992702009838
2014-03-06,gold_futures,STC,0.43140888341439876
2014-03-07,gold_futures,STC,-1.5118876720273895
2014-03-10,gold_futures,STC,-0.32783379527674195
