date,original,emd_reconstructed,emd_error,gold_futures_STC,gold_futures_MTC,gold_futures_LTC,scale_reconstructed,scale_error
2012-03-12,-0.6859581905714229,-0.6859581905714232,-2.220446049250313e-16,-0.8101356644622397,0.5722403127751227,-0.448062838884306,-0.685958190571423,-1.1102230246251565e-16
2012-03-13,-0.3299944067075344,-0.32999440670753427,1.1102230246251565e-16,1.1087057516121672,-0.7985468522127098,-0.6401533061069917,-0.3299944067075343,5.551115123125783e-17
2012-03-14,-3.07476800851596,-3.07476800851596,0.0,-1.2353460774150933,-1.1534912031353637,-0.685930727965503,-3.07476800851596,0.0
2012-03-15,1.0053379247738192,1.0053379247738192,0.0,1.1761408988011208,0.3632278238340933,-0.534030797861395,1.0053379247738192,0.0
2012-03-16,-0.2232076455324083,-0.2232076455324079,3.885780586188048e-16,-0.9539644329532456,1.0032567822130645,-0.272499994792227,-0.22320764553240813,1.6653345369377348e-16
2012-03-19,0.6921275861707876,0.6921275861707877,1.1102230246251565e-16,0.7350834572290224,-0.029225231327859,-0.0137306397303755,0.6921275861707878,2.220446049250313e-16
2012-03-20,-1.2250100388772722,-1.2250100388772727,-4.440892098500626e-16,-0.5968864298399947,-0.7990958715199575,0.1709722624826796,-1.2250100388772727,-4.440892098500626e-16
2012-03-21,0.2001638371881497,0.20016383718814967,-2.7755575615628914e-17,0.5588434452714639,-0.5964761545850145,0.2377965465017003,0.20016383718814973,2.7755575615628914e-17
2012-03-22,-0.4737618190756798,-0.47376181907567994,-1.1102230246251565e-16,-0.6855768776298897,0.0003765544789336,0.2114385040752762,-0.47376181907567994,-1.1102230246251565e-16
2012-03-23,1.2042869986197855,1.2042869986197855,0.0,0.7286153188638753,0.345873612314895,0.129798067441015,1.2042869986197853,-2.220446049250313e-16
