date,original,emd_reconstructed,emd_error,palladium_spot_STC,palladium_spot_MTC,palladium_spot_LTC,scale_reconstructed,scale_error
2020-02-19,3.286100958786964,3.2861009587869634,-4.440892098500626e-16,-1.737250847231234,0.1353019006754126,4.888049905342784,3.286100958786963,-8.881784197001252e-16
2020-02-20,-0.7674634753108478,-0.767463475310847,7.771561172376096e-16,-3.607609988250658,-0.8232194110511819,3.663365923990992,-0.7674634753108478,0.0
2020-02-24,-2.2326477419611024,-2.2326477419611024,0.0,-3.276167150901772,-0.6481532317460816,1.6916726406867513,-2.2326477419611024,0.0
2020-02-25,2.6233880385603925,2.6233880385603925,0.0,2.1485318961383384,0.9234667269949608,-0.4486105845729061,2.6233880385603934,8.881784197001252e-16
2020-02-26,2.8457692801080903,2.845769280108089,-1.3322676295501878e-15,2.957938362935867,1.9873164196275608,-2.0994855024553383,2.8457692801080894,-8.881784197001252e-16
2020-02-27,2.5980543519946053,2.598054351994605,-4.440892098500626e-16,5.593126000856712,-0.1934623447592907,-2.801609304102816,2.5980543519946053,0.0
2020-03-02,-12.304220696962709,-12.304220696962707,1.7763568394002505e-15,-6.018014645970498,-3.358444023111539,-2.9277620278806684,-12.304220696962705,3.552713678800501e-15
2020-03-03,-1.2677323865426082,-1.2677323865426084,-2.220446049250313e-16,4.654491126238728,-2.938670213501966,-2.9835532992793703,-1.2677323865426082,0.0
2020-03-04,1.6010758907705205,1.6010758907705205,0.0,3.9164325002747793,0.8786537854608087,-3.194010394965067,1.6010758907705207,2.220446049250313e-16
2020-03-05,0.3396937376186848,0.3396937376186863,1.4988010832439613e-15,-0.8211734414437408,4.944343060798794,-3.783475881736369,0.3396937376186844,-4.440892098500626e-16
2020-03-09,-1.8579648209793296,-1.8579648209793291,4.440892098500626e-16,-2.511716741213545,5.607834790098842,-4.954082869864626,-1.8579648209793294,2.220446049250313e-16
2020-03-10,-3.3370984831353923,-3.3370984831353927,-4.440892098500626e-16,1.5050783314619345,1.7663061027368556,-6.608482917334182,-3.3370984831353923,0.0
2020-03-11,-4.514543199130383,-4.514543199130384,-8.881784197001252e-16,7.219835353552074,-3.671991822438091,-8.062386730244366,-4.514543199130384,-8.881784197001252e-16
2020-03-12,-21.99383252112037,-21.993832521120368,3.552713678800501e-15,-7.149524492770379,-6.349355137339025,-8.494952891010968,-21.99383252112037,0.0
2020-03-16,-14.620276970663417,-14.620276970663417,0.0,-4.161676738435576,-3.1707439506830326,-7.287856281544806,-14.620276970663415,1.7763568394002505e-15
2020-03-17,3.019725623839431,3.0197256238394306,-4.440892098500626e-16,6.147208980799524,1.5053536247767587,-4.632836981736854,3.019725623839429,-1.7763568394002505e-15
2020-03-18,-1.511059642420598,-1.511059642420598,0.0,-3.026921521486658,2.507379344318301,-0.9915174652522408,-1.511059642420598,0.0
2020-03-19,3.094386775134872,3.0943867751348724,4.440892098500626e-16,-0.6988570995699943,0.9746851502605308,2.818558724444336,3.0943867751348724,4.440892098500626e-16
2020-03-23,2.9812665048854825,2.9812665048854825,0.0,-5.815726669357062,3.056033068411015,5.740960105831528,2.9812665048854807,-1.7763568394002505e-15
2020-03-24,11.069750614316476,11.069750614316474,-1.7763568394002505e-15,-2.1961119269287472,5.935844328722864,7.330018212522356,11.069750614316472,-3.552713678800501e-15
