target,mode,group,abs_coef_sum,signed_coef_sum,n_features,r2,rmse,mae,n_nonzero,abs_coef_total_by_target_mode,normalized_abs_coef
tci_within_gold,arx_external_plus_target_lags,REL_PLATINUM_PALLADIUM,0.6486876733498108,0.33124070494321717,20,0.9939061883549286,0.7704069969158899,0.5836832134980869,16.0,21.774877191776458,0.029790646699711144
tci_within_gold,arx_external_plus_target_lags,RISK_STRESS,0.4219544176772888,0.2324040348885122,15,0.9939061883549288,0.7704069969158899,0.5836832134980868,10.0,21.774877191776458,0.019378038918935667
tci_within_gold,arx_external_plus_target_lags,TCI_AR,15.635333736218094,13.724131002449518,5,0.9939061883549286,0.7704069969158901,0.5836832134980868,5.0,21.774877191776458,0.7180446345811293
tci_within_gold,arx_external_plus_target_lags,USD,0.09140077558962928,-0.07463736399473625,10,0.9939061883549287,0.77040699691589,0.5836832134980867,4.0,21.774877191776458,0.004197533459529584
tci_within_gold,external_only,CFTC_GOLD,31.166352349739466,1.1036887838135168,35,-0.24437532814747617,11.009089469471444,8.91936360552965,33.0,224.10656002562462,0.13906934427165304
tci_within_gold,external_only,CFTC_PALLADIUM,40.099858091899605,8.860216564285391,35,-0.24437532814747617,11.009089469471444,8.91936360552965,33.0,224.10656002562462,0.17893210304649065
tci_within_gold,external_only,CFTC_PLATINUM,23.630174083998902,0.7212114934104756,35,-0.24437532814747617,11.009089469471444,8.91936360552965,32.0,224.10656002562462,0.10544168845970862
tci_within_gold,external_only,CFTC_SILVER,33.3846444014157,-4.067132934844425,35,-0.24437532814747617,11.009089469471444,8.91936360552965,35.0,224.10656002562462,0.14896772498582128
tci_within_gold,external_only,GPR,25.44807001878387,-3.8882934469407457,25,-0.2443753281474761,11.009089469471437,8.919363605529647,24.0,224.10656002562462,0.1135534364361048
tci_within_gold,external_only,INFLATION_GROWTH,9.31448215557216,0.7043683741685032,15,-0.2443753281474761,11.009089469471435,8.919363605529652,12.0,224.10656002562462,0.04156273763029128
tci_within_gold,external_only,OIL,10.986933349139072,3.2040205737539997,10,-0.2443753281474761,11.009089469471435,8.919363605529652,10.0,224.10656002562462,0.04902548746401182
tci_within_gold,external_only,RATE,5.637144404043644,3.4638514889143246,20,-0.2443753281474761,11.009089469471435,8.91936360552965,16.0,224.10656002562462,0.02515385718025874
tci_within_gold,external_only,REL_GOLD_PLATINUM,9.673325184669597,4.523703235496194,20,-0.2443753281474761,11.009089469471435,8.91936360552965,15.0,224.10656002562462,0.043163953717211746
tci_within_gold,external_only,REL_GOLD_SILVER,11.79000066604339,-10.561143775677143,20,-0.2443753281474761,11.009089469471435,8.91936360552965,18.0,224.10656002562462,0.05260890473128188
tci_within_gold,external_only,REL_PLATINUM_PALLADIUM,9.727064137686884,-1.2301344695783136,20,-0.2443753281474761,11.009089469471435,8.91936360552965,15.0,224.10656002562462,0.043403745684975396
tci_within_gold,external_only,RISK_STRESS,7.7155131117250635,2.6566972688142787,15,-0.2443753281474761,11.009089469471435,8.919363605529652,15.0,224.10656002562462,0.034427877126144195
tci_within_gold,external_only,USD,5.532998070907215,2.912691757482718,10,-0.2443753281474761,11.009089469471435,8.919363605529652,10.0,224.10656002562462,0.02468913926604632
tci_within_palladium,arx_external_plus_target_lags,CFTC_GOLD,0.12527660615858466,-0.0800378001650885,35,0.9972858120458712,0.5272933769532065,0.25053285876103537,9.0,11.707780975618677,0.010700286110533823
tci_within_palladium,arx_external_plus_target_lags,CFTC_PALLADIUM,0.10524486950639228,0.061791385385126185,35,0.9972858120458712,0.5272933769532065,0.25053285876103537,4.0,11.707780975618677,0.008989309735599218
