analysis_type,base_score,fold,group,importance_drop,importance_positive,mode,model_type,n_features,permuted_score_mean,permuted_score_std,signed_importance,target,target_type
regression,-0.009878024686492681,3,CFTC_PALLADIUM,-0.0006922250022558529,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,-0.009185799684236828,0.0015646352815095234,,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,CFTC_PLATINUM,-0.0014974992479453633,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,-0.008380525438547318,0.001718913876656049,,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,CFTC_SILVER,-0.0011127034471830975,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,-0.008765321239309584,0.00024315453137008314,,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,GPR,-7.45931094670027e-17,0.0,arx_external_plus_target_lags,RandomForestPermutation,25,-0.009878024686492607,1.0467442774737538e-16,,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,INFLATION_GROWTH,0.0009778638047948842,0.0009778638047948842,arx_external_plus_target_lags,RandomForestPermutation,15,-0.010855888491287565,0.0009233822286221722,,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,OIL,0.001185481186398496,0.001185481186398496,arx_external_plus_target_lags,RandomForestPermutation,10,-0.011063505872891177,0.0008336220654677161,,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,RATE,-2.000409866909081e-05,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,-0.00985802058782359,0.0002587187181643175,,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,REL_GOLD_PLATINUM,-0.0024115410041862795,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,-0.007466483682306402,0.0006285031892684147,,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,REL_GOLD_SILVER,0.0013814686886880843,0.0013814686886880843,arx_external_plus_target_lags,RandomForestPermutation,20,-0.011259493375180766,0.0021884444217188394,,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,REL_PLATINUM_PALLADIUM,-0.0013338665703002128,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,-0.008544158116192468,0.0007721279746983933,,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,RISK_STRESS,0.0018111672311714368,0.0018111672311714368,arx_external_plus_target_lags,RandomForestPermutation,15,-0.011689191917664118,0.0005937452495433306,,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,TCI_AR,0.007121488311165141,0.007121488311165141,arx_external_plus_target_lags,RandomForestPermutation,5,-0.016999512997657822,0.002749854212067037,,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,USD,0.0010719965975375754,0.0010719965975375754,arx_external_plus_target_lags,RandomForestPermutation,10,-0.010950021284030257,0.001444530607741532,,tci_same_scale_MTC,ar_residual
regression,,3,CFTC_GOLD,31.166352349739466,31.166352349739466,external_only,ElasticNetCoefficient,35,,,1.1036887838135168,tci_within_gold,level
regression,,3,CFTC_PALLADIUM,40.099858091899605,40.099858091899605,external_only,ElasticNetCoefficient,35,,,8.860216564285391,tci_within_gold,level
regression,,3,CFTC_PLATINUM,23.630174083998902,23.630174083998902,external_only,ElasticNetCoefficient,35,,,0.7212114934104756,tci_within_gold,level
regression,,3,CFTC_SILVER,33.3846444014157,33.3846444014157,external_only,ElasticNetCoefficient,35,,,-4.067132934844425,tci_within_gold,level
regression,,3,GPR,25.44807001878387,25.44807001878387,external_only,ElasticNetCoefficient,25,,,-3.8882934469407457,tci_within_gold,level
regression,,3,INFLATION_GROWTH,9.31448215557216,9.31448215557216,external_only,ElasticNetCoefficient,15,,,0.7043683741685032,tci_within_gold,level
regression,,3,OIL,10.986933349139072,10.986933349139072,external_only,ElasticNetCoefficient,10,,,3.2040205737539997,tci_within_gold,level
regression,,3,RATE,5.637144404043644,5.637144404043644,external_only,ElasticNetCoefficient,20,,,3.4638514889143246,tci_within_gold,level
regression,,3,REL_GOLD_PLATINUM,9.673325184669597,9.673325184669597,external_only,ElasticNetCoefficient,20,,,4.523703235496194,tci_within_gold,level
regression,,3,REL_GOLD_SILVER,11.79000066604339,11.79000066604339,external_only,ElasticNetCoefficient,20,,,-10.561143775677143,tci_within_gold,level
regression,,3,REL_PLATINUM_PALLADIUM,9.727064137686884,9.727064137686884,external_only,ElasticNetCoefficient,20,,,-1.2301344695783136,tci_within_gold,level
regression,,3,RISK_STRESS,7.7155131117250635,7.7155131117250635,external_only,ElasticNetCoefficient,15,,,2.6566972688142787,tci_within_gold,level
regression,,3,USD,5.532998070907215,5.532998070907215,external_only,ElasticNetCoefficient,10,,,2.912691757482718,tci_within_gold,level
regression,-0.2504119154042841,3,CFTC_GOLD,-0.006756642739948443,0.0,external_only,RandomForestPermutation,35,-0.24365527266433565,0.0016823085603513324,,tci_within_gold,level
regression,-0.2504119154042841,3,CFTC_PALLADIUM,0.01506155543340465,0.01506155543340465,external_only,RandomForestPermutation,35,-0.26547347083768874,0.0010946003697276396,,tci_within_gold,level
regression,-0.2504119154042841,3,CFTC_PLATINUM,-0.021908072743634932,0.0,external_only,RandomForestPermutation,35,-0.22850384266064916,0.0020978662022331125,,tci_within_gold,level
regression,-0.2504119154042841,3,CFTC_SILVER,-0.01693803215086534,0.0,external_only,RandomForestPermutation,35,-0.23347388325341875,0.0013031952078887215,,tci_within_gold,level
regression,-0.2504119154042841,3,GPR,-1.6653345369377348e-16,0.0,external_only,RandomForestPermutation,25,-0.2504119154042839,3.7785659521028223e-16,,tci_within_gold,level
regression,-0.2504119154042841,3,INFLATION_GROWTH,-0.049716310440737654,0.0,external_only,RandomForestPermutation,15,-0.20069560496354644,0.0007493110989851747,,tci_within_gold,level
regression,-0.2504119154042841,3,OIL,0.0018330477149384738,0.0018330477149384738,external_only,RandomForestPermutation,10,-0.25224496311922256,0.0003739659630403304,,tci_within_gold,level
regression,-0.2504119154042841,3,RATE,-0.0001281868532645447,0.0,external_only,RandomForestPermutation,20,-0.25028372855101955,0.00017026937557522995,,tci_within_gold,level
regression,-0.2504119154042841,3,REL_GOLD_PLATINUM,0.005105437690359149,0.005105437690359149,external_only,RandomForestPermutation,20,-0.25551735309464324,0.0008403088181776198,,tci_within_gold,level
regression,-0.2504119154042841,3,REL_GOLD_SILVER,0.15342900132315535,0.15342900132315535,external_only,RandomForestPermutation,20,-0.40384091672743944,0.015564705149361919,,tci_within_gold,level
regression,-0.2504119154042841,3,REL_PLATINUM_PALLADIUM,0.00019020945840936276,0.00019020945840936276,external_only,RandomForestPermutation,20,-0.25060212486269345,0.0004870419303581212,,tci_within_gold,level
regression,-0.2504119154042841,3,RISK_STRESS,0.002269673577182052,0.002269673577182052,external_only,RandomForestPermutation,15,-0.25268158898146614,0.002256453971653746,,tci_within_gold,level
regression,-0.2504119154042841,3,USD,0.0014613375766089898,0.0014613375766089898,external_only,RandomForestPermutation,10,-0.2518732529808931,8.124609136160447e-05,,tci_within_gold,level
regression,,3,CFTC_GOLD,0.3455611384068358,0.3455611384068358,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.31628983364753993,tci_within_gold,level
regression,,3,CFTC_PALLADIUM,1.0963092198003332,1.0963092198003332,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.7475780545144745,tci_within_gold,level
regression,,3,CFTC_PLATINUM,0.5312737276974747,0.5312737276974747,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.16351041925120238,tci_within_gold,level
regression,,3,CFTC_SILVER,0.572247836456898,0.572247836456898,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.17598067841691825,tci_within_gold,level
regression,,3,GPR,0.558442413359941,0.558442413359941,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.07684276504770678,tci_within_gold,level
regression,,3,INFLATION_GROWTH,0.6450073000941499,0.6450073000941499,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,0.16644283602439228,tci_within_gold,level
regression,,3,OIL,0.416982910203054,0.416982910203054,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.2883339565655809,tci_within_gold,level
regression,,3,RATE,0.25104898843675394,0.25104898843675394,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.12609077966349924,tci_within_gold,level
regression,,3,REL_GOLD_PLATINUM,0.34834488143094894,0.34834488143094894,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.23168170867915264,tci_within_gold,level
regression,,3,REL_GOLD_SILVER,0.212282173055244,0.212282173055244,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.1725618825204549,tci_within_gold,level
regression,,3,REL_PLATINUM_PALLADIUM,0.6486876733498108,0.6486876733498108,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.33124070494321717,tci_within_gold,level
regression,,3,RISK_STRESS,0.4219544176772888,0.4219544176772888,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,0.2324040348885122,tci_within_gold,level
regression,,3,TCI_AR,15.635333736218094,15.635333736218094,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,13.724131002449518,tci_within_gold,level
regression,,3,USD,0.09140077558962928,0.09140077558962928,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.07463736399473625,tci_within_gold,level
regression,0.4483396190693385,3,CFTC_GOLD,-5.124372225123741e-05,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.44839086279158974,2.1218315243839797e-05,,tci_within_gold,level
regression,0.4483396190693385,3,CFTC_PALLADIUM,-0.0018234957845146282,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.45016311485385313,0.00013955394905111262,,tci_within_gold,level
regression,0.4483396190693385,3,CFTC_PLATINUM,-0.026196274360587635,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.47453589342992614,0.0004840909073824185,,tci_within_gold,level
regression,0.4483396190693385,3,CFTC_SILVER,-0.0055194707730514825,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.45385908984239,0.0003719057222971305,,tci_within_gold,level
regression,0.4483396190693385,3,GPR,1.5543122344752192e-15,1.5543122344752192e-15,arx_external_plus_target_lags,RandomForestPermutation,25,0.44833961906933695,7.850462293418876e-16,,tci_within_gold,level
regression,0.4483396190693385,3,INFLATION_GROWTH,-0.009846905710594489,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.458186524779933,0.0013188885236723564,,tci_within_gold,level
regression,0.4483396190693385,3,OIL,-0.005208290744031119,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.4535479098133696,0.00018892463664765767,,tci_within_gold,level
regression,0.4483396190693385,3,RATE,-0.0008884987003974776,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.449228117769736,0.000638423459321446,,tci_within_gold,level
regression,0.4483396190693385,3,REL_GOLD_PLATINUM,9.43689570931383e-16,9.43689570931383e-16,arx_external_plus_target_lags,RandomForestPermutation,20,0.44833961906933756,1.0629576194313574e-16,,tci_within_gold,level
regression,0.4483396190693385,3,REL_GOLD_SILVER,0.0609626906652298,0.0609626906652298,arx_external_plus_target_lags,RandomForestPermutation,20,0.3873769284041087,0.009072770367365725,,tci_within_gold,level
regression,0.4483396190693385,3,REL_PLATINUM_PALLADIUM,-0.0008933329738706752,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.4492329520432092,0.00013079364807929458,,tci_within_gold,level
regression,0.4483396190693385,3,RISK_STRESS,0.0034895560091364186,0.0034895560091364186,arx_external_plus_target_lags,RandomForestPermutation,15,0.4448500630602021,0.0011817510101545642,,tci_within_gold,level
regression,0.4483396190693385,3,TCI_AR,0.7594090468669428,0.7594090468669428,arx_external_plus_target_lags,RandomForestPermutation,5,-0.31106942779760427,0.028987209022182547,,tci_within_gold,level
regression,0.4483396190693385,3,USD,0.005566663248649351,0.005566663248649351,arx_external_plus_target_lags,RandomForestPermutation,10,0.44277295582068915,0.0004617557782819093,,tci_within_gold,level
regression,,3,CFTC_GOLD,17.911347666063453,17.911347666063453,external_only,ElasticNetCoefficient,35,,,5.464743468264055,tci_within_gold,delta20
regression,,3,CFTC_PALLADIUM,27.017541897378297,27.017541897378297,external_only,ElasticNetCoefficient,35,,,13.906177058906593,tci_within_gold,delta20
regression,,3,CFTC_PLATINUM,16.556040420351987,16.556040420351987,external_only,ElasticNetCoefficient,35,,,8.782022465358494,tci_within_gold,delta20
regression,,3,CFTC_SILVER,20.111352946112948,20.111352946112948,external_only,ElasticNetCoefficient,35,,,3.3777105790295936,tci_within_gold,delta20
regression,,3,GPR,12.291696894360719,12.291696894360719,external_only,ElasticNetCoefficient,25,,,0.5946995756784399,tci_within_gold,delta20
regression,,3,INFLATION_GROWTH,7.642449327450861,7.642449327450861,external_only,ElasticNetCoefficient,15,,,2.957920895854503,tci_within_gold,delta20
regression,,3,OIL,8.896076855316842,8.896076855316842,external_only,ElasticNetCoefficient,10,,,-6.754626342850471,tci_within_gold,delta20
regression,,3,RATE,5.637384054171734,5.637384054171734,external_only,ElasticNetCoefficient,20,,,2.1521234036687087,tci_within_gold,delta20
regression,,3,REL_GOLD_PLATINUM,4.707257606059088,4.707257606059088,external_only,ElasticNetCoefficient,20,,,1.0221681337025972,tci_within_gold,delta20
regression,,3,REL_GOLD_SILVER,7.778849458004166,7.778849458004166,external_only,ElasticNetCoefficient,20,,,0.7440529481428166,tci_within_gold,delta20
regression,,3,REL_PLATINUM_PALLADIUM,14.06204015947234,14.06204015947234,external_only,ElasticNetCoefficient,20,,,7.0233571106133565,tci_within_gold,delta20
regression,,3,RISK_STRESS,8.651737227342156,8.651737227342156,external_only,ElasticNetCoefficient,15,,,2.9634212477823216,tci_within_gold,delta20
regression,,3,USD,2.156036623062334,2.156036623062334,external_only,ElasticNetCoefficient,10,,,-1.9439005376026728,tci_within_gold,delta20
regression,-0.13416090423494054,3,CFTC_GOLD,-0.0019845584417273743,0.0,external_only,RandomForestPermutation,35,-0.13217634579321316,0.0006902459515327819,,tci_within_gold,delta20
regression,-0.13416090423494054,3,CFTC_PALLADIUM,-0.0012698009950869726,0.0,external_only,RandomForestPermutation,35,-0.13289110323985356,0.0005828550014037166,,tci_within_gold,delta20
regression,-0.13416090423494054,3,CFTC_PLATINUM,0.0055796244002136175,0.0055796244002136175,external_only,RandomForestPermutation,35,-0.13974052863515415,0.0017461316545262142,,tci_within_gold,delta20
regression,-0.13416090423494054,3,CFTC_SILVER,-0.008575713893896442,0.0,external_only,RandomForestPermutation,35,-0.1255851903410441,0.0017940602290016528,,tci_within_gold,delta20
regression,-0.13416090423494054,3,GPR,0.0,0.0,external_only,RandomForestPermutation,25,-0.13416090423494054,0.0,,tci_within_gold,delta20
regression,-0.13416090423494054,3,INFLATION_GROWTH,-0.02196044561292372,0.0,external_only,RandomForestPermutation,15,-0.11220045862201682,0.006704029466627206,,tci_within_gold,delta20
regression,-0.13416090423494054,3,OIL,-0.001869472234164643,0.0,external_only,RandomForestPermutation,10,-0.1322914320007759,0.0017735990423267643,,tci_within_gold,delta20
regression,-0.13416090423494054,3,RATE,-0.0021772829309056885,0.0,external_only,RandomForestPermutation,20,-0.13198362130403485,0.0006625077285864631,,tci_within_gold,delta20
regression,-0.13416090423494054,3,REL_GOLD_PLATINUM,0.030610544595979367,0.030610544595979367,external_only,RandomForestPermutation,20,-0.1647714488309199,0.006268559123194795,,tci_within_gold,delta20
regression,-0.13416090423494054,3,REL_GOLD_SILVER,0.024099193832723742,0.024099193832723742,external_only,RandomForestPermutation,20,-0.15826009806766428,0.008046965294101184,,tci_within_gold,delta20
regression,-0.13416090423494054,3,REL_PLATINUM_PALLADIUM,-0.013283520041218688,0.0,external_only,RandomForestPermutation,20,-0.12087738419372185,0.0019537643354640894,,tci_within_gold,delta20
regression,-0.13416090423494054,3,RISK_STRESS,0.008541917506229874,0.008541917506229874,external_only,RandomForestPermutation,15,-0.1427028217411704,0.0011683227988772288,,tci_within_gold,delta20
regression,-0.13416090423494054,3,USD,0.0,0.0,external_only,RandomForestPermutation,10,-0.13416090423494054,0.0,,tci_within_gold,delta20
regression,,3,CFTC_GOLD,0.3231587157017323,0.3231587157017323,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.011295348522396408,tci_within_gold,delta20
regression,,3,CFTC_PALLADIUM,0.3173692442214741,0.3173692442214741,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.1554413238256703,tci_within_gold,delta20
regression,,3,CFTC_PLATINUM,0.40070840325634527,0.40070840325634527,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.12725774532049075,tci_within_gold,delta20
regression,,3,CFTC_SILVER,0.3014957075586686,0.3014957075586686,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.012042007019937004,tci_within_gold,delta20
regression,,3,GPR,0.18288809722708582,0.18288809722708582,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.009299727405179321,tci_within_gold,delta20
regression,,3,INFLATION_GROWTH,0.2225792954479956,0.2225792954479956,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.06523915129018433,tci_within_gold,delta20
regression,,3,OIL,0.16507395343177325,0.16507395343177325,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.0195551358949778,tci_within_gold,delta20
regression,,3,RATE,0.07866792771065972,0.07866792771065972,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.004065293121919625,tci_within_gold,delta20
regression,,3,REL_GOLD_PLATINUM,0.10908618262611496,0.10908618262611496,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.10044877495110995,tci_within_gold,delta20
regression,,3,REL_GOLD_SILVER,0.038191710052293146,0.038191710052293146,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.025805973639232472,tci_within_gold,delta20
regression,,3,REL_PLATINUM_PALLADIUM,0.13282732203918493,0.13282732203918493,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.0634713104877822,tci_within_gold,delta20
regression,,3,RISK_STRESS,0.23273202885778888,0.23273202885778888,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,0.07663975837951152,tci_within_gold,delta20
regression,,3,TCI_AR,6.952419140960534,6.952419140960534,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,6.426243269915006,tci_within_gold,delta20
regression,,3,USD,0.03870800610046344,0.03870800610046344,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.03870800610046344,tci_within_gold,delta20
regression,0.5451834905936359,3,CFTC_GOLD,0.0019452062786745605,0.0019452062786745605,arx_external_plus_target_lags,RandomForestPermutation,35,0.5432382843149614,0.0005503100489901754,,tci_within_gold,delta20
regression,0.5451834905936359,3,CFTC_PALLADIUM,0.00014277033816545437,0.00014277033816545437,arx_external_plus_target_lags,RandomForestPermutation,35,0.5450407202554705,1.759348041254002e-05,,tci_within_gold,delta20
regression,0.5451834905936359,3,CFTC_PLATINUM,0.004322962601988167,0.004322962601988167,arx_external_plus_target_lags,RandomForestPermutation,35,0.5408605279916477,0.001164956283820192,,tci_within_gold,delta20
regression,0.5451834905936359,3,CFTC_SILVER,-0.00018759219126851523,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.5453710827849044,0.0009594706558118812,,tci_within_gold,delta20
regression,0.5451834905936359,3,GPR,1.1102230246251565e-16,1.1102230246251565e-16,arx_external_plus_target_lags,RandomForestPermutation,25,0.5451834905936358,1.1102230246251565e-16,,tci_within_gold,delta20
regression,0.5451834905936359,3,INFLATION_GROWTH,-0.004063437443867057,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.549246928037503,0.0023831018998175827,,tci_within_gold,delta20
regression,0.5451834905936359,3,OIL,-0.00021408311920123602,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.5453975737128371,0.00022572894916490812,,tci_within_gold,delta20
regression,0.5451834905936359,3,RATE,-0.005315920691439713,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.5504994112850756,0.0018840017207852307,,tci_within_gold,delta20
regression,0.5451834905936359,3,REL_GOLD_PLATINUM,0.0036212641236247345,0.0036212641236247345,arx_external_plus_target_lags,RandomForestPermutation,20,0.5415622264700112,0.0006562387713638023,,tci_within_gold,delta20
regression,0.5451834905936359,3,REL_GOLD_SILVER,0.008244520470875427,0.008244520470875427,arx_external_plus_target_lags,RandomForestPermutation,20,0.5369389701227605,0.004150074102494001,,tci_within_gold,delta20
regression,0.5451834905936359,3,REL_PLATINUM_PALLADIUM,-0.0005935297959133168,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.5457770203895492,0.0026789693335975977,,tci_within_gold,delta20
regression,0.5451834905936359,3,RISK_STRESS,0.001409468488298149,0.001409468488298149,arx_external_plus_target_lags,RandomForestPermutation,15,0.5437740221053378,0.00014802189801753642,,tci_within_gold,delta20
regression,0.5451834905936359,3,TCI_AR,0.77863295909703,0.77863295909703,arx_external_plus_target_lags,RandomForestPermutation,5,-0.2334494685033941,0.03080849357279767,,tci_within_gold,delta20
regression,0.5451834905936359,3,USD,-3.375796340854276e-05,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.5452172485570445,2.4351163315431746e-05,,tci_within_gold,delta20
regression,,3,CFTC_GOLD,0.2031937066721921,0.2031937066721921,external_only,ElasticNetCoefficient,35,,,0.04288443083965518,tci_within_gold,ar_residual
regression,,3,CFTC_PALLADIUM,0.22416058585433435,0.22416058585433435,external_only,ElasticNetCoefficient,35,,,0.09101409487795778,tci_within_gold,ar_residual
regression,,3,CFTC_PLATINUM,0.2046282077057072,0.2046282077057072,external_only,ElasticNetCoefficient,35,,,0.039920998725298334,tci_within_gold,ar_residual
regression,,3,CFTC_SILVER,0.21630439024618203,0.21630439024618203,external_only,ElasticNetCoefficient,35,,,0.052859995060589894,tci_within_gold,ar_residual
regression,,3,GPR,0.09489850157019246,0.09489850157019246,external_only,ElasticNetCoefficient,25,,,-0.012533494243268412,tci_within_gold,ar_residual
regression,,3,INFLATION_GROWTH,0.23982722753264107,0.23982722753264107,external_only,ElasticNetCoefficient,15,,,-0.03047531565027979,tci_within_gold,ar_residual
regression,,3,OIL,0.11986450951598852,0.11986450951598852,external_only,ElasticNetCoefficient,10,,,-0.04049770381382495,tci_within_gold,ar_residual
regression,,3,RATE,0.04158640866455139,0.04158640866455139,external_only,ElasticNetCoefficient,20,,,0.007975966456603468,tci_within_gold,ar_residual
regression,,3,REL_GOLD_PLATINUM,0.13132528196569737,0.13132528196569737,external_only,ElasticNetCoefficient,20,,,0.09731335888153017,tci_within_gold,ar_residual
regression,,3,REL_GOLD_SILVER,0.08720382336983243,0.08720382336983243,external_only,ElasticNetCoefficient,20,,,-0.07113227469354519,tci_within_gold,ar_residual
regression,,3,REL_PLATINUM_PALLADIUM,0.18239510024133154,0.18239510024133154,external_only,ElasticNetCoefficient,20,,,0.08100070452751194,tci_within_gold,ar_residual
regression,,3,RISK_STRESS,0.15881210878533483,0.15881210878533483,external_only,ElasticNetCoefficient,15,,,0.06806293976931013,tci_within_gold,ar_residual
regression,,3,USD,0.041525705972231715,0.041525705972231715,external_only,ElasticNetCoefficient,10,,,-0.0266023879571874,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,CFTC_GOLD,0.00018442172964132017,0.00018442172964132017,external_only,RandomForestPermutation,35,-0.028719103292105624,7.26463615427021e-05,,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,CFTC_PALLADIUM,0.0008843251711075535,0.0008843251711075535,external_only,RandomForestPermutation,35,-0.029419006733571857,0.0005088723676533233,,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,CFTC_PLATINUM,-0.000755374922231173,0.0,external_only,RandomForestPermutation,35,-0.02777930664023313,0.0010638865390637695,,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,CFTC_SILVER,-0.0004166269582859261,0.0,external_only,RandomForestPermutation,35,-0.028118054604178377,0.0003200920839323,,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,GPR,0.0,0.0,external_only,RandomForestPermutation,25,-0.028534681562464304,0.0,,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,INFLATION_GROWTH,-0.011439642194486826,0.0,external_only,RandomForestPermutation,15,-0.017095039367977478,0.004423940782156156,,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,OIL,-5.930683250795002e-05,0.0,external_only,RandomForestPermutation,10,-0.028475374729956354,0.0003588035387463348,,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,RATE,0.0011865064303379462,0.0011865064303379462,external_only,RandomForestPermutation,20,-0.02972118799280225,0.0005741681765511483,,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,REL_GOLD_PLATINUM,5.606102305540442e-05,5.606102305540442e-05,external_only,RandomForestPermutation,20,-0.028590742585519708,0.0006514072671893269,,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,REL_GOLD_SILVER,-0.001982996384537472,0.0,external_only,RandomForestPermutation,20,-0.02655168517792683,0.00111379399396765,,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,REL_PLATINUM_PALLADIUM,-0.00013825200286994924,0.0,external_only,RandomForestPermutation,20,-0.028396429559594354,0.00021681680233428803,,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,RISK_STRESS,0.003347380203533902,0.003347380203533902,external_only,RandomForestPermutation,15,-0.031882061765998206,0.0002571605568650767,,tci_within_gold,ar_residual
regression,-0.028534681562464304,3,USD,0.0007501738061689682,0.0007501738061689682,external_only,RandomForestPermutation,10,-0.029284855368633272,0.0003404336043617354,,tci_within_gold,ar_residual
regression,,3,CFTC_GOLD,0.31367052272995394,0.31367052272995394,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.05080352736682151,tci_within_gold,ar_residual
regression,,3,CFTC_PALLADIUM,0.28123118779759376,0.28123118779759376,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.14904257787190317,tci_within_gold,ar_residual
regression,,3,CFTC_PLATINUM,0.2809911968896709,0.2809911968896709,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.024767870405857078,tci_within_gold,ar_residual
regression,,3,CFTC_SILVER,0.2015208458618457,0.2015208458618457,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.021985895606401407,tci_within_gold,ar_residual
regression,,3,GPR,0.14537582507559985,0.14537582507559985,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.04403967659076387,tci_within_gold,ar_residual
regression,,3,INFLATION_GROWTH,0.3053312924033186,0.3053312924033186,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,0.01331133564675549,tci_within_gold,ar_residual
regression,,3,OIL,0.13145534366413503,0.13145534366413503,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.0018213832026560128,tci_within_gold,ar_residual
regression,,3,RATE,0.03965613288411981,0.03965613288411981,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.0199577677827125,tci_within_gold,ar_residual
regression,,3,REL_GOLD_PLATINUM,0.14602193184923837,0.14602193184923837,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.12968886596631157,tci_within_gold,ar_residual
regression,,3,REL_GOLD_SILVER,0.12640613218587338,0.12640613218587338,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.12640613218587338,tci_within_gold,ar_residual
regression,,3,REL_PLATINUM_PALLADIUM,0.1633179140819136,0.1633179140819136,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.08525112598787574,tci_within_gold,ar_residual
regression,,3,RISK_STRESS,0.21387895680889488,0.21387895680889488,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,0.12589767111805497,tci_within_gold,ar_residual
regression,,3,TCI_AR,1.413312365719658,1.413312365719658,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,-0.335856522910642,tci_within_gold,ar_residual
