ar_r2,feature_set,fold,model,model_family,residual_mae,residual_r2,residual_rmse,residual_test_std,synthetic_incremental_r2_vs_ar,synthetic_mae,synthetic_r2,synthetic_rmse,synthetic_test_std,target
0.9989743282186277,external_only,3,Residual_Exog_ElasticNet,Exog,0.09044949091366394,-0.013950231773177668,0.13946146015563657,0.1384987610872886,-7.002628303776071e-06,0.09044949091366392,0.998967325590324,0.13946146015563682,4.339827829178765,tci_same_scale_MTC
0.9989743282186277,arx_external_plus_target_lags,3,Residual_ARX_ElasticNet,ARX,0.08032975555851495,0.12523015546663252,0.12953668842902744,0.1384987610872886,0.00013474794260937006,0.08032975555851496,0.9991090761612371,0.12953668842902732,4.339827829178765,tci_same_scale_MTC
0.9989743282186277,external_only,3,Residual_Exog_RandomForest,Exog,0.09117779434448887,-0.024766101673369123,0.1402033090813989,0.1384987610872886,-1.801823016889248e-05,0.0911777943444891,0.9989563099884589,0.14020330908139914,4.339827829178765,tci_same_scale_MTC
0.9989743282186277,arx_external_plus_target_lags,3,Residual_ARX_RandomForest,ARX,0.08979268270854383,-0.009878024686492681,0.1391811272114241,0.1384987610872886,-2.85522153997686e-06,0.08979268270854379,0.9989714729970878,0.1391811272114241,4.339827829178765,tci_same_scale_MTC
0.9989743282186277,external_only,3,Residual_Exog_ExtraTrees,Exog,0.09113113064224702,-0.024712002222624152,0.14019960822609642,0.1384987610872886,-1.7963131687115386e-05,0.09113113064224701,0.9989563650869406,0.14019960822609662,4.339827829178765,tci_same_scale_MTC
0.9989743282186277,arx_external_plus_target_lags,3,Residual_ARX_ExtraTrees,ARX,0.09042378662438227,-0.014954767608204245,0.1395305263429109,0.1384987610872886,-8.025714465120792e-06,0.09042378662438233,0.9989663025041626,0.13953052634291116,4.339827829178765,tci_same_scale_MTC
0.9986312752701997,residual_mean,1,Residual_Mean,Mean,0.35396940904571855,-0.04633447186752648,0.5036802301247905,0.4924018069689571,0.0,0.3539694090457188,0.9986312752701997,0.5036802301247907,13.614348006550268,tci_within_gold
0.9986312752701997,external_only,1,Residual_Exog_Ridge,Exog,0.47298599050592954,-0.5320928820926956,0.609483826424513,0.4924018069689571,-0.0006354273577521274,0.4729859905059293,0.9979958479124476,0.609483826424513,13.614348006550268,tci_within_gold
0.9986312752701997,arx_external_plus_target_lags,1,Residual_ARX_Ridge,ARX,0.8399234962744798,-2.863383240786982,0.9678399255546063,0.4924018069689571,-0.003685020821489249,0.8399234962744799,0.9949462544487104,0.9678399255546063,13.614348006550268,tci_within_gold
0.9986312752701997,external_only,1,Residual_Exog_ElasticNet,Exog,0.5049621116359277,-0.7336705924413198,0.6483401680436949,0.4924018069689571,-0.0008991139747458465,0.5049621116359277,0.9977321612954538,0.6483401680436949,13.614348006550268,tci_within_gold
0.9986312752701997,arx_external_plus_target_lags,1,Residual_ARX_ElasticNet,ARX,0.5456894226212909,-0.9218808284528357,0.6826260620959689,0.4924018069689571,-0.0011453144119452086,0.545689422621291,0.9974859608582545,0.682626062095969,13.614348006550268,tci_within_gold
0.9986312752701997,external_only,1,Residual_Exog_RandomForest,Exog,0.3559900757297531,-0.07544603714090492,0.5106389633871006,0.4924018069689571,-3.808124494053544e-05,0.355990075729753,0.9985931940252591,0.5106389633871005,13.614348006550268,tci_within_gold
0.9986312752701997,arx_external_plus_target_lags,1,Residual_ARX_RandomForest,ARX,0.35575253494534126,-0.07238550712211311,0.509911851431256,0.4924018069689571,-3.407772289698574e-05,0.35575253494534137,0.9985971975473027,0.5099118514312561,13.614348006550268,tci_within_gold
0.9986312752701997,external_only,1,Residual_Exog_ExtraTrees,Exog,0.3859296057043287,-0.2041327490601006,0.5403271896189937,0.4924018069689571,-0.00020641812930799475,0.3859296057043288,0.9984248571408917,0.5403271896189937,13.614348006550268,tci_within_gold
